var_cod,description,portal,last_update
0013512,Incêndios rurais (N.º) por Localização geográfica (NUTS - 2024) e Tipo de causa de incêndio; Anual,Yes,2024-10-11
0013498,Alunas/os inscritas/os no ensino superior (N.º) por Localização geográfica (georreferenciação) (CAOP 2020 - NUTS - 2024); Anual,Yes,2024-10-11
0013495,Tiragem total da edição impressa (Metodologia 2022 - N.º) das publicações periódicas por Localização geográfica (NUTS - 2024) e Tipo de publicação periódica; Anual,Yes,2024-10-11
0013514,Incêndios rurais (N.º) por Localização geográfica (NUTS - 2024) e Dimensão do incêndio; Anual,Yes,2024-10-11
0013513,Superfície ardida (ha) por Localização geográfica (NUTS - 2024) e Tipo de causa de incêndio; Anual,Yes,2024-10-11
0013515,Superfície ardida (ha) por Localização geográfica (NUTS - 2024) e Dimensão do incêndio; Anual,Yes,2024-10-11
0013511,Incêndios rurais com duração superior a 24 horas (N.º) por Localização geográfica (NUTS - 2024); Anual,Yes,2024-10-11
0013506,Circulação total de publicações periódicas eletrónicas (Metodologia 2022 - N.º) por Localização geográfica (NUTS - 2024); Anual,Yes,2024-10-10
0013507,Proporção de circulação gratuita (Metodologia 2022 - %) de publicações periódicas por Localização geográfica (NUTS - 2024); Anual,Yes,2024-10-10
0013503,Circulação total de publicações periódicas (Metodologia 2022 - N.º) por Localização geográfica (NUTS - 2024) e Tipo de publicação periódica; Anual,Yes,2024-10-10
0013502,Edições impressas (Metodologia 2022 - N.º) das publicações periódicas por Localização geográfica (NUTS - 2024) e Tipo de publicação periódica; Anual,Yes,2024-10-10
0013508,Circulação total paga de publicações periódicas (Metodologia 2022 - N.º) por Localização geográfica (NUTS - 2024) e Tipo de publicação periódica; Anual,Yes,2024-10-10
0013501,Publicações periódicas (Metodologia 2022 - N.º) por Localização geográfica (NUTS - 2024) e Tipo de publicação periódica; Anual,Yes,2024-10-10
0013500,Publicações periódicas (Metodologia 2022 - N.º) por Localização geográfica (NUTS - 2024) e Tipo de suporte de difusão; Anual,Yes,2024-10-10
0013499,Visualizações da página eletrónica (Metodologia 2022 - N.º) das publicações periódicas por Tipo de suporte de difusão e Tipo de publicação periódica; Anual,Yes,2024-10-10
0013505,Circulação total de publicações periódicas da edição impressa (Metodologia 2022 - N.º) por Localização geográfica (NUTS - 2024); Anual,Yes,2024-10-10
0011313,"Taxa de emprego (Série 2021 - %) por Local de residência (NUTS - 2013), Sexo e Grau de urbanização do local de residência; Anual",Yes,2024-10-08
0012191,"Taxa de emprego (Série 2021 - %) por Local de residência (NUTS - 2024), Sexo e Grau de urbanização do local de residência; Anual",Yes,2024-10-08
0011315,"Taxa de emprego (Série 2021 - %) por Sexo, Grupo etário e Grau de urbanização do local de residência; Anual",Yes,2024-10-08
0013493,Produto interno bruto real per capita (Taxa de variação anual - Base 2021 - %); Anual,Yes,2024-10-02
0013491,Taxa de reciclagem de resíduos de embalagens (%); Anual,Yes,2024-10-02
0013490,Taxa de reciclagem de resíduos de equipamentos elétricos e eletrónicos (REEE) recolhidos separadamente (%); Anual,Yes,2024-10-02
0013492,Resíduos de embalagem gerados per capita (kg/ hab.); Anual,Yes,2024-10-02
0013494,Produto interno bruto real por emprego equivalente a tempo completo (Taxa de variação anual - Base 2021 - %); Anual,Yes,2024-10-02
0013480,Associados das organizações não governamentais de ambiente (Série desde 2023 - N.º) por Localização geográfica (NUTS - 2024) e Setores institucionais; Anual,Yes,2024-09-27
0013485,"Atividades desenvolvidas pelas organizações não governamentais de ambiente (Série desde 2023 - N.º) por Localização geográfica (NUTS - 2024), Domínios de ambiente e Tipo de atividade; Anual",Yes,2024-09-27
0013487,Associados das organizações não governamentais de ambiente por 1000 habitantes (N.º) por Localização geográfica (NUTS - 2024); Anual,Yes,2024-09-27
0013488,Organizações não governamentais de ambiente (N.º) por Localização geográfica (NUTS - 2024); Anual,Yes,2024-09-27
0013489,Organizações não governamentais de ambiente por 100 000 habitantes (N.º) por Localização geográfica (NUTS - 2024); Anual,Yes,2024-09-27
0013478,Idade média do homem ao divórcio (Ano) por Local de residência (NUTS - 2024); Anual,Yes,2024-09-26
0013479,Idade média da mulher ao divórcio (Ano) por Local de residência (NUTS - 2024); Anual,Yes,2024-09-26
0013477,Produtos e serviços com rótulo ecológico da União Europeia (N.º) por Grupo de produtos e serviços com rótulo ecológico da União Europeia; Anual,Yes,2024-09-25
0013475,Empresas licenciadas com rótulo ecológico da União Europeia (N.º) por Localização geográfica (NUTS - 2024) e Setor de atividade económica (CAE Rev. 3); Anual,Yes,2024-09-25
0013476,Licenças de rótulo ecológico da União Europeia (N.º) por Grupo de produtos e serviços com rótulo ecológico da União Europeia; Anual,Yes,2024-09-25
0013473,Esperança de vida à nascença (Metodologia 2007 - Anos) por Local de residência (NUTS - 2024); Anual,Yes,2024-09-24
0013467,"Quociente de mortalidade entre as idades exatas x e (x + n) - nqx (-) por Local de residência (NUTS - 2024), Sexo e Grupo etário; Anual",Yes,2024-09-24
0013468,"Sobreviventes à idade exata x - lx (N.º) por Local de residência (NUTS - 2024), Sexo e Grupo etário; Anual",Yes,2024-09-24
0013469,"Óbitos entre as idades exatas x e (x + n) - ndx (Metodologia 2007 - N.º) por Local de residência (NUTS - 2024), Sexo e Grupo etário; Anual",Yes,2024-09-24
0013470,"Sobreviventes entre as idades exatas x e (x+n) - nLx (Metodologia 2007 - Ano completo) por Local de residência (NUTS - 2024), Sexo e Grupo etário; Anual",Yes,2024-09-24
0013471,"Anos completos após a idade x - Tx (Metodologia 2007 - Ano completo) por Local de residência (NUTS - 2024), Sexo e Grupo etário; Anual",Yes,2024-09-24
0013474,Esperança de vida aos 65 anos (Metodologia 2007 - Anos) por Local de residência (NUTS - 2024); Anual,Yes,2024-09-24
0013472,"Esperança média de vida à idade x - ex (Metodologia 2007 - Anos) por Local de residência (NUTS - 2024), Sexo e Grupo etário; Anual",Yes,2024-09-24
0013466,Relação de masculinidade dos estrangeiros que solicitaram estatuto de residente (N.º) por Local de residência (NUTS - 2024); Anual,Yes,2024-09-24
0013461,"Sobreviventes à idade exata x - lx (N.º) por Local de residência (NUTS - 2024), Sexo e Idade; Anual",Yes,2024-09-22
0013463,"Sobreviventes entre as idades exatas x e (x+1) - Lx (Metodologia 2007 - Ano completo) por Local de residência (NUTS - 2024), Sexo e Idade; Anual",Yes,2024-09-22
0013464,"Anos completos após a idade x - Tx (Metodologia 2007 - Ano completo) por Local de residência (NUTS - 2024), Sexo e Idade; Anual",Yes,2024-09-22
0013465,"Esperança média de vida à idade x - ex (Metodologia 2007 - Anos) por Local de residência (NUTS - 2024), Sexo e Idade; Anual",Yes,2024-09-22
0001145,Incêndios rurais (N.º) por Localização geográfica (NUTS - 2002); Anual,Yes,2024-09-22
0013462,"Óbitos entre as idades exatas x e (x+1) - dx (Metodologia 2007 - N.º) por Local de residência (NUTS - 2024), Sexo e Idade; Anual",Yes,2024-09-22
0011880,Superfície ardida (ha) por Localização geográfica (NUTS - 2013) e Tipo de causa de incêndio; Anual,Yes,2024-09-22
0011879,Incêndios rurais (N.º) por Localização geográfica (NUTS - 2013) e Tipo de causa de incêndio; Anual,Yes,2024-09-22
0011883,Proporção de superfície ardida (da unidade territorial %) por Localização geográfica (NUTS - 2013) e Tipo de superfície ardida; Anual,Yes,2024-09-22
0013317,Crimes de tráfico de pessoas registados pelas autoridades policiais (N.º) por Localização geográfica (NUTS - 2024); Anual,Yes,2024-09-22
0013460,"Quociente de mortalidade - qx (Metodologia 2007) por Local de residência (NUTS - 2024), Sexo e Idade; Anual",Yes,2024-09-22
0001146,Superfície ardida (ha) por Localização geográfica (NUTS - 2002) e Tipo de superfície ardida; Anual,Yes,2024-09-22
0011882,Superfície ardida (ha) por Localização geográfica (NUTS - 2013) e Dimensão do incêndio; Anual,Yes,2024-09-22
0011881,Incêndios rurais (N.º) por Localização geográfica (NUTS - 2013) e Dimensão do incêndio; Anual,Yes,2024-09-22
0013459,Valor médio dos bilhetes vendidos de espetáculos ao vivo (€) por Localização geográfica (NUTS - 2024); Anual,Yes,2024-09-20
0013453,Espectadores de espetáculos ao vivo por habitante (N.º) por Localização geográfica (NUTS - 2024); Anual,Yes,2024-09-20
0013456,Bilhetes oferecidos em espetáculos de tauromaquia (N.º) por Localização geográfica (NUTS - 2024) e Tipo de sessão; Anual,Yes,2024-09-20
0013455,Bilhetes vendidos em espetáculos de tauromaquia (N.º) por Localização geográfica (NUTS - 2024) e Tipo de sessão; Anual,Yes,2024-09-20
0013454,Sessões de espetáculos de tauromaquia (N.º) por Localização geográfica (NUTS - 2024) e Tipo de sessão; Anual,Yes,2024-09-20
0013452,Bilhetes vendidos de espetáculos ao vivo (N.º) por Localização geográfica (NUTS - 2024); Anual,Yes,2024-09-20
0013451,Sessões de espetáculos ao vivo (N.º) por Localização geográfica (NUTS - 2024); Anual,Yes,2024-09-20
0013450,Receitas de espetáculos ao vivo (€) por Localização geográfica (NUTS - 2024); Anual,Yes,2024-09-20
0013457,Espectadores de espetáculos de tauromaquia (N.º) por Localização geográfica (NUTS - 2024) e Tipo de sessão; Anual,Yes,2024-09-20
0013458,Receitas em espetáculos de tauromaquia (€) por Localização geográfica (NUTS - 2024) e Tipo de sessão; Anual,Yes,2024-09-20
0013449,Espetadores de espetáculos ao vivo (N.º) por Localização geográfica (NUTS - 2024); Anual,Yes,2024-09-20
0013448,Praias acessíveis a pessoas com mobilidade reduzida (N.º) por Localização geográfica (NUTS - 2024) e Tipo de água balnear; Anual,Yes,2024-09-12
0013445,"Águas balneares (N.º) por Localização geográfica (NUTS - 2024), Tipo de água balnear e Existência de praias de banhos; Anual",Yes,2024-09-12
0013447,"Águas balneares (N.º) por Localização geográfica (NUTS - 2024), Tipo de água balnear e Existência de praias acessíveis a pessoas com mobilidade reduzida; Anual",Yes,2024-09-12
0013446,Praias de banho vigiadas (N.º) por Localização geográfica (NUTS - 2024) e Tipo de água balnear; Anual,Yes,2024-09-12
0013443,Patentes licenciadas de invenções ambientais (N.º) por Localização geográfica (NUTS I) e Área temática de ambiente; Anual,Yes,2024-09-09
0013444,Patentes licenciadas de invenções ambientais (N.º/ milhão hab.) por Localização geográfica (NUTS I) e Área temática de ambiente; Anual,Yes,2024-09-09
0013438,Tempo de acesso em automóvel ligeiro da população residente ao estabelecimento hospitalar com serviço de maternidade mais próximo (min) por Localização geográfica (NUTS - 2024) e Quartis; Anual,Yes,2024-09-08
0013439,Tempo de acesso em automóvel ligeiro da população residente ao corpo de bombeiros mais próximo (min) por Localização geográfica (NUTS - 2024) e Quartis; Anual,Yes,2024-09-08
0013436,Tempo de acesso em automóvel ligeiro da população residente ao estabelecimento hospitalar mais próximo (min) por Localização geográfica (NUTS - 2024) e Quartis; Anual,Yes,2024-09-08
0013434,Tempo de acesso em automóvel ligeiro da população residente entre os 18 e 22 anos ao estabelecimento de ensino superior mais próximo (min) por Localização geográfica (NUTS - 2024) e Quartis; Anual,Yes,2024-09-08
0013441,Tempo de acesso em automóvel ligeiro da população residente ao museu mais próximo (min) por Localização geográfica (NUTS - 2024) e Quartis; Anual,Yes,2024-09-08
0013432,Tempo de acesso em automóvel ligeiro da população residente com 18 ou mais anos ao estabelecimento de ensino superior mais próximo (min) por Localização geográfica (NUTS - 2024) e Quartis; Anual,Yes,2024-09-08
0013437,Tempo de acesso em automóvel ligeiro da população residente ao estabelecimento hospitalar com serviço de urgência mais próximo (min) por Localização geográfica (NUTS - 2024) e Quartis; Anual,Yes,2024-09-08
0013431,Produto interno bruto dados encadeados em volume (B.1*g) (Taxa de variação homóloga - Base 2021 - %); Trimestral,Yes,2024-09-06
0013428,Produto interno bruto (B.1*g) a preços correntes (Base 2021 - €); Trimestral,Yes,2024-09-06
0013429,Produto interno bruto (B.1*g) a preços correntes (Taxa de variação homóloga - Base 2021 - %); Trimestral,Yes,2024-09-06
0013430,Produto interno bruto dados encadeados em volume (B.1*g) (Base 2021 - €); Trimestral,Yes,2024-09-06
0013427,Habitantes por postos de correio (N.º) por Localização geográfica (NUTS - 2024); Anual,Yes,2024-09-03
0013425,Assinantes do serviço de televisão através de subscrição (N.º) por Localização geográfica (NUTS - 2024); Anual,Yes,2024-09-03
0013426,Habitantes por estações de correio (N.º) por Localização geográfica (NUTS - 2024); Anual,Yes,2024-09-03
0013422,"Taxa de mortalidade por envenenamento acidental por 100 000 habitantes (N.º) por Local de residência (NUTS - 2024), Sexo e Grupo etário; Anual",Yes,2024-09-03
