theme,subtheme,varcd,title,last_update,geo_lastlevel,last_period_available,periodicity,update_type
Mercado de trabalho,Desemprego,0001758,Taxa de desemprego (Série 1998 - %) da população ativa sem escolaridade obrigatória,22-05-2014,NUTS II,S7A2010,Anual,D
Mercado de trabalho,Desemprego,0001759,Taxa de desemprego (Série 1998 - %) da população ativa com ensino superior completo,22-05-2014,NUTS II,S7A2010,Anual,D
Mercado de trabalho,Emprego,0001760,Taxa de variação da população empregada (Série 1998 - %),22-05-2014,NUTS II,S7A2010,Anual,D
Mercado de trabalho,Indicadores quantitativos setoriais,0001761,Aprendizagem ao longo de vida (Série 1998 - %),22-05-2014,NUTS II,S7A2010,Anual,D
Mercado de trabalho,Atividade,0001762,Proporção da população ativa (Série 1998 - %),22-05-2014,NUTS II,S7A2010,Anual,D
Mercado de trabalho,Emprego,0001763,Proporção de trabalhadoras/es não qualificadas/os (Série 1998 - %) na População empregada,22-05-2014,NUTS II,S7A2010,Anual,D
Mercado de trabalho,Emprego,0001764,Proporção da população empregada por conta de outrem com contrato a termo (%),22-05-2014,NUTS II,S7A2010,Anual,D
Mercado de trabalho,Emprego,0001765,Proporção da população empregada (Série 1998 - %),22-05-2014,NUTS II,S7A2010,Anual,D
Mercado de trabalho,Desemprego,0001766,Proporção da população desempregada que participa em atividades de educação e formação (Série 1998 - %),22-05-2014,Portugal,S7A2010,Anual,D
Mercado de trabalho,Desemprego,0001767,Proporção da população desempregada de longa duração que participa em atividades de educação e formação (Série 1998 - %),22-05-2014,Portugal,S7A2010,Anual,D
Mercado de trabalho,Desemprego,0001768,Taxa de desemprego da população ativa estrangeira de países extracomunitários (Série 1998 - %),22-05-2014,Portugal,S7A2010,Anual,D
Mercado de trabalho,Emprego,0001769,"Dispersão das taxas de emprego regionais (Série 1998, NUTS 2002 - %)",22-05-2014,Portugal,S7A2010,Anual,D
Mercado de trabalho,Desemprego,0001770,"Dispersão das taxas de desemprego regionais (Série 1998, NUTS 2002 - %)",22-05-2014,Portugal,S7A2010,Anual,D
"Educação, formação e aprendizagem",Níveis de escolaridade,0001771,Taxa de escolaridade do nível de ensino superior (Série 1998 - %) da população residente com idade entre 25 e 64 anos,22-05-2014,NUTS II,S7A2010,Anual,D
"Educação, formação e aprendizagem",Níveis de escolaridade,0001772,Taxa de escolaridade do nível de ensino secundário (Série 1998 - %),22-05-2014,NUTS II,S7A2010,Anual,D
Mercado de trabalho,Emprego,0001773,Taxa de emprego (Série 1998 - %) da população residente com idade entre 15 e 64 anos,22-05-2014,NUTS II,S7A2010,Anual,D
Mercado de trabalho,Desemprego,0001774,Taxa de desemprego (Série 1998 - %),22-05-2014,NUTS II,S7A2010,Anual,D
Mercado de trabalho,Desemprego,0001775,Taxa de desemprego (Série 1998 - %),22-05-2014,NUTS II,S7A2010,Anual,D
Mercado de trabalho,Desemprego,0001776,Taxa de desemprego (Série 1998 - %) da população ativa sem escolaridade obrigatória,22-05-2014,NUTS II,S7A2010,Anual,D
Mercado de trabalho,Desemprego,0001777,Taxa de desemprego (Série 1998 - %) da população ativa com ensino superior completo,22-05-2014,NUTS II,S7A2010,Anual,D
Mercado de trabalho,Emprego,0001778,Taxa de variação da população empregada (Série 1998 - %),22-05-2014,NUTS II,S7A2010,Anual,D
Mercado de trabalho,Indicadores quantitativos setoriais,0001779,Aprendizagem ao longo de vida (Série 1998 - %),22-05-2014,NUTS II,S7A2010,Anual,D
Mercado de trabalho,Atividade,0001780,Proporção da população ativa (Série 1998 - %),22-05-2014,NUTS II,S7A2010,Anual,D
Mercado de trabalho,Emprego,0001781,Proporção de trabalhadoras/es não qualificadas/os (Série 1998 - %) na População empregada,22-05-2014,NUTS II,S7A2010,Anual,D
Mercado de trabalho,Emprego,0001782,Proporção da população empregada por conta de outrem com contrato a termo (%),22-05-2014,NUTS II,S7A2010,Anual,D
Mercado de trabalho,Emprego,0001783,Proporção da população empregada (Série 1998 - %),22-05-2014,NUTS II,S7A2010,Anual,D
Ambiente,Protecção do ambiente,0001784,Organizações não governamentais de ambiente por 100 000 habitantes (Série 2001-2006 - N.º),20-06-2008,Município,S7A2006,Anual,D
População,Censos da população,0001785,Proporção de população residente em cidades com mais de 10 000 habitantes (%),28-07-2015,NUTS III,S7A2013,Anual,D
População,Censos da população,0001786,Proporção de população residente em cidades com mais de 10 000 habitantes (%),29-07-2015,NUTS II,S7A2013,Anual,D
População,Estimativas de população,0001787,População residente (N.º),16-06-2014,NUTS II,S7A2013,Anual,D
População,Estimativas de população,0001788,Índice de envelhecimento (N.º),16-06-2014,NUTS II,S7A2013,Anual,D
Território,Ordenamento do território,0001789,Índice de primazia do sistema urbano (N.º),31-10-2014,NUTS III,S7A2013,Anual,D
Território,Ordenamento do território,0001790,Índice de primazia do sistema urbano (N.º),29-07-2015,NUTS II,S7A2013,Anual,D
Mercado de trabalho,Desemprego,0001791,Taxa de desemprego de longa duração (Série 1998 - %),22-05-2014,NUTS II,S7A2010,Anual,D
Mercado de trabalho,Desemprego,0001792,Taxa de desemprego de longa duração (Série 1998 - %),22-05-2014,NUTS II,S7A2010,Anual,D
Mercado de trabalho,Desemprego,0001793,"Dispersão das taxas de emprego regionais (Série 1998, NUTS 2001 - %)",22-05-2014,Portugal,S7A2010,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0001794,Taxa de risco de pobreza (Após transferências sociais - %),16-07-2009,Portugal,S7A2007,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0001795,Coeficiente de Gini (%),15-07-2009,Portugal,S7A2007,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0001796,Desigualdade na distribuição de rendimentos S80/S20 (Série antiga - N.º),15-07-2009,Portugal,S7A2007,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0001797,Desigualdade na distribuição de rendimentos S90/S10 (Série antiga - N.º),15-07-2009,Portugal,S7A2007,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0001798,Dispersão do limiar do risco de pobreza - após transferências sociais (70% da mediana - %),15-07-2009,Portugal,S7A2007,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0001799,Dispersão do limiar do risco de pobreza - após transferências sociais (50% da mediana - %),15-07-2009,Portugal,S7A2007,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0001800,Dispersão do limiar do risco de pobreza - após transferências sociais (40% da mediana - %),15-07-2009,Portugal,S7A2007,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0001801,Distribuição da população residente em risco de pobreza (%),30-06-2008,Portugal,S7A2006,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0001802,Distribuição da população residente em risco de pobreza (%),30-06-2008,Portugal,S7A2006,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0001803,Limiar de risco de pobreza (€),15-07-2009,Portugal,S7A2007,Anual,D
Construção e habitação,Obras concluídas,0001804,Proporção de superfície total reconstruída (%),18-07-2023,NUTS III,S7A2022,Anual,D
Construção e habitação,Obras concluídas,0001805,Superfície total das obras concluídas (m²),18-07-2023,NUTS III,S7A2022,Anual,D
Construção e habitação,Obras concluídas,0001806,Proporção de superfície total reconstruída (%),18-07-2023,NUTS III,S7A2013,Anual,D
Construção e habitação,Obras concluídas,0001807,Superfície total das obras concluídas (m²),18-07-2023,NUTS III,S7A2013,Anual,D
Construção e habitação,Obras concluídas,0001808,Reconstruções concluídas por 100 construções novas concluídas (N.º),18-07-2023,NUTS III,S7A2013,Anual,D
Construção e habitação,Obras concluídas,0001809,Edifícios concluídos (N.º),18-07-2023,NUTS III,S7A2013,Anual,D
População,Censos da população,0001810,Índice de concentração da população residente em cidades (%),28-06-2016,NUTS III,S7A2015,Anual,D
População,Censos da população,0001811,Índice de concentração da população residente em cidades (%),29-07-2015,NUTS II,S7A2013,Anual,D
Turismo,Oferta turística,0001812,Estada média (Série 2002-2008 - N.º) nos estabelecimentos hoteleiros,01-07-2008,Agrupamento/País,S7A2008,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0001813,Taxa de risco de pobreza (Após transferências sociais - %),15-07-2009,Portugal,S7A2007,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0001814,Taxa de risco de pobreza (Após transferências relativas a pensões - %),15-07-2009,Portugal,S7A2007,Anual,D
Turismo,Oferta turística,0001815,Proveitos de aposento por hóspede (€),08-07-2024,NUTS II,S7A2023,Anual,D
Turismo,Oferta turística,0001816,Proveitos de aposento por capacidade de alojamento (€),08-07-2024,NUTS II,S7A2023,Anual,D
Turismo,Oferta turística,0001817,Hóspedes (N.º) nos estabelecimentos hoteleiros,15-03-2019,NUTS II,S3A201812,Mensal,D
Turismo,Oferta turística,0001818,Proporção de hóspedes estrangeiros (%),20-07-2015,Município,S7A2013,Anual,D
Turismo,Oferta turística,0001819,Estada média (N.º) nos parques de campismo,08-07-2024,NUTS II,S7A2023,Anual,D
Turismo,Oferta turística,0001820,Parques de campismo (N.º),08-07-2024,NUTS II,S7A2023,Anual,D
Turismo,Oferta turística,0001821,Capacidade de alojamento (N.º) nos parques de campismo,08-07-2024,NUTS II,S7A2023,Anual,D
Turismo,Oferta turística,0001822,Dormidas (N.º) nos parques de campismo,08-07-2024,NUTS II,S7A2023,Anual,D
Turismo,Oferta turística,0001823,Dormidas (N.º) nos parques de campismo,08-07-2024,Agrupamento/País,S3A202312,Mensal,D
Turismo,Oferta turística,0001824,Campistas (N.º),08-07-2024,NUTS II,S7A2023,Anual,D
Turismo,Oferta turística,0001825,Campistas (N.º),08-07-2024,Agrupamento/País,S3A202312,Mensal,D
Turismo,Oferta turística,0001826,Estada média (N.º) nas colónias de férias,08-07-2024,NUTS II,S7A2023,Anual,D
Turismo,Oferta turística,0001827,Dormidas (N.º) nas colónias de férias,08-07-2024,NUTS II,S7A2023,Anual,D
Turismo,Oferta turística,0001828,Dormidas (N.º) nas colónias de férias,08-07-2024,Agrupamento/País,S3A202312,Mensal,D
Turismo,Oferta turística,0001829,Hóspedes (N.º) nas colónias de férias,08-07-2024,NUTS II,S7A2023,Anual,D
Turismo,Oferta turística,0001830,Hóspedes (N.º) nas colónias de férias,08-07-2024,Agrupamento/País,S3A202312,Mensal,D
Turismo,Oferta turística,0001831,Estada média (N.º) nas pousadas da juventude,08-07-2024,NUTS II,S7A2023,Anual,D
Turismo,Oferta turística,0001832,Dormidas (N.º) nas pousadas da juventude,08-07-2024,NUTS II,S7A2023,Anual,D
Turismo,Oferta turística,0001833,Dormidas (N.º) nas pousadas da juventude,08-07-2024,Agrupamento/País,S3A202312,Mensal,D
Turismo,Oferta turística,0001834,Hóspedes (N.º) nas pousadas da juventude,08-07-2024,NUTS II,S7A2023,Anual,D
Turismo,Oferta turística,0001835,Hóspedes (N.º) nas pousadas da juventude,08-07-2024,Agrupamento/País,S3A202312,Mensal,D
Turismo,Oferta turística,0001836,Capacidade de alojamento (N.º) nas colónias de férias,08-07-2024,NUTS II,S7A2023,Anual,D
Turismo,Oferta turística,0001837,Capacidade de alojamento (N.º) nas pousadas da juventude,08-07-2024,NUTS II,S7A2023,Anual,D
Turismo,Oferta turística,0001838,Colónias de férias (N.º),08-07-2024,NUTS II,S7A2023,Anual,D
Turismo,Oferta turística,0001839,Pousadas da juventude (N.º),08-07-2024,NUTS II,S7A2023,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0001840,Taxa de risco de pobreza (Antes de qualquer transferência social - %),15-07-2009,Portugal,S7A2007,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0001841,Distribuição da população residente em risco de pobreza (%),01-07-2008,Portugal,S7A2006,Anual,D
Turismo,Oferta turística,0001842,Dormidas (Série 2002-2008 - N.º) nos estabelecimentos hoteleiros,13-05-2011,Município,S7A2008,Anual,D
Turismo,Oferta turística,0001843,Hóspedes (Série 2002-2008 - N.º) nos estabelecimentos hoteleiros,21-10-2008,Município,S7A2008,Anual,D
Turismo,Oferta turística,0001844,Estada média (Série 2002-2008 - N.º) nos estabelecimentos hoteleiros,01-07-2008,Portugal,S3A200912,Mensal,D
Turismo,Oferta turística,0001845,Taxa líquida de ocupação cama (Série 2006-2008 - %) nos estabelecimentos hoteleiros,01-07-2008,Portugal,S3A200912,Mensal,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0001846,Taxa de risco de pobreza (Após transferências sociais - %) da população residente com 18 e mais anos de idade,16-07-2009,Portugal,S7A2007,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0001847,Taxa de risco de pobreza (%) da população residente em agregados domésticos privados com crianças dependentes,15-07-2009,Portugal,S7A2007,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0001848,Taxa de risco de pobreza (%) da população residente em agregados domésticos privados sem crianças dependentes,15-07-2009,Portugal,S7A2007,Anual,D
Condições de vida e cidadania,Pobreza e desigualdade económica,0001849,Distribuição da população residente com 18 e mais anos de idade em risco de pobreza (%),01-07-2008,Portugal,S7A2006,Anual,D
Ambiente,Resíduos,0001850,Proporção de resíduos urbanos recolhidos seletivamente (%),19-12-2014,Município,S7A2013,Anual,D
Industria e energia,Energia,0001851,Consumo de energia elétrica (kWh),20-03-2017,NUTS II,S7A2014,Anual,D
Industria e energia,Energia,0001852,Consumidores de energia elétrica (N.º),10-03-2016,NUTS II,S7A2014,Anual,D
População,Estimativas de população,0001853,População média anual residente (N.º),16-06-2014,NUTS II,S7A2013,Anual,D
População,Estimativas de população,0001854,População média anual residente (N.º),16-06-2014,Município,S7A2013,Anual,D
População,Natalidade e fecundidade,0001855,Taxa de fecundidade na adolescência (‰),07-10-2015,NUTS II,S7A2013,Anual,D
População,Estimativas de população,0001856,Índice de dependência total (N.º),16-06-2014,Município,S7A2013,Anual,D
População,Estimativas de população,0001857,Índice de dependência total (N.º),16-06-2014,NUTS II,S7A2013,Anual,D
Ambiente,Água,0001858,População servida por estações de tratamento de águas residuais (Série 2001-2005 - %),14-07-2008,Município,S7A2005,Anual,D
Ambiente,Água,0001859,População servida por sistemas de abastecimento de água (Série 2001-2005 - %),14-07-2008,Município,S7A2005,Anual,D
Ambiente,Água,0001860,População servida por sistemas de drenagem de águas residuais (Série 2001-2005 - %),14-07-2008,Município,S7A2005,Anual,D
Ambiente,Água,0001861,Proporção de águas residuais tratadas (Série 2001-2005 - %),14-07-2008,Município,S7A2005,Anual,D
Ambiente,Protecção do ambiente,0001862,Despesas em ambiente das câmaras municipais por habitante (Série 2001-2006 - €/ hab.),15-04-2011,Município,S7A2006,Anual,D
Ambiente,Protecção do ambiente,0001863,Organizações não governamentais de ambiente (N.º),24-01-2015,Município,S7A2013,Anual,D
Ambiente,Protecção do ambiente,0001864,Organizações não governamentais de ambiente por 100 000 habitantes (Série 2001-2006 - N.º),11-07-2008,Município,S7A2006,Anual,D
População,Natalidade e fecundidade,0001865,Nados-vivos (N.º),29-04-2014,NUTS II,S7A2013,Anual,D
Ambiente,Água,0001866,Água captada (Série 2006-2009 - m³),08-02-2012,Município,S7A2009,Anual,D
Ambiente,Água,0001867,Água tratada (Série 2006-2009 - m³),08-02-2012,Município,S7A2009,Anual,D
Ambiente,Água,0001868,Água distribuída (Série 2006-2009 - m³),03-02-2012,Município,S7A2009,Anual,D
Ambiente,Água,0001869,Águas residuais drenadas (Série 2006-2009 - m³) dos sistemas de drenagem e tratamento de águas residuais,03-02-2012,Município,S7A2009,Anual,D
